Данные по сигналу Мгновенный расход ИЛ №1 (т/ч) (т/ч):,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Дата: с 21.12.2017 по 25.12.2018 23:59:59,,,,,,
Время,Значение,Качество,,,,
2018-10-21 21:59:59.998000,0,Хорошее,,,,
2018-10-21 22:59:59.998000,0,Хорошее,,,,
2018-10-21 23:59:59.998000,0,Хорошее,,,,
2018-10-22 00:59:59.998000,0,Хорошее,,,,
2018-10-22 01:59:59.998000,0,Хорошее,,,,
2018-10-22 02:59:59.998000,0,Хорошее,,,,
2018-10-22 03:59:59.998000,0,Хорошее,,,,
2018-10-22 04:59:59.998000,0,Хорошее,,,,
2018-10-22 05:59:59.998000,0,Хорошее,,,,
2018-10-22 06:59:59.998000,0,Хорошее,,,,
2018-10-22 07:59:59.998000,0,Хорошее,,,,
2018-10-22 08:59:59.998000,0,Хорошее,,,,
2018-10-22 09:59:59.998000,0,Хорошее,,,,
2018-10-22 10:59:59.998000,0,Хорошее,,,,
2018-10-22 11:59:59.998000,0,Хорошее,,,,
2018-10-22 12:59:59.998000,0,Хорошее,,,,
2018-10-22 13:59:59.998000,0,Хорошее,,,,
2018-10-22 14:59:59.998000,0,Хорошее,,,,
2018-10-22 15:59:59.998000,0,Хорошее,,,,
2018-10-22 16:59:59.998000,0,Хорошее,,,,
2018-10-22 17:59:59.998000,0,Хорошее,,,,
2018-10-22 18:59:59.998000,0,Хорошее,,,,
2018-10-22 19:59:59.998000,0,Хорошее,,,,
2018-10-22 20:59:59.998000,0,Хорошее,,,,
2018-10-22 21:59:59.998000,0,Хорошее,,,,
2018-10-22 22:59:59.998000,0,Хорошее,,,,
2018-10-22 23:59:59.998000,0,Хорошее,,,,
2018-10-23 00:59:59.998000,0,Хорошее,,,,
2018-10-23 01:59:59.998000,0,Хорошее,,,,
2018-10-23 02:59:59.998000,0,Хорошее,,,,
2018-10-23 03:59:59.998000,0,Хорошее,,,,
2018-10-23 04:59:59.998000,0,Хорошее,,,,
2018-10-23 05:59:59.998000,0,Хорошее,,,,
2018-10-23 06:59:59.998000,0,Хорошее,,,,
2018-10-23 07:59:59.998000,0,Хорошее,,,,
2018-10-23 08:59:59.998000,0,Хорошее,,,,
2018-10-23 09:59:59.998000,0,Хорошее,,,,
2018-10-23 10:59:59.998000,502.09613037109375,Хорошее,,,,
2018-10-23 11:59:59.998000,510.4228820800781,Хорошее,,,,
2018-10-23 12:59:59.998000,496.51025390625,Хорошее,,,,
2018-10-23 13:59:59.998000,495.14422607421875,Хорошее,,,,
2018-10-23 14:59:59.998000,496.55767822265625,Хорошее,,,,
2018-10-23 15:59:59.998000,494.5018310546875,Хорошее,,,,
2018-10-23 16:59:59.998000,494.4733581542969,Хорошее,,,,
2018-10-23 17:59:59.998000,502.4401550292969,Хорошее,,,,
2018-10-23 18:59:59.998000,502.5362243652344,Хорошее,,,,
2018-10-23 19:59:59.998000,501.57830810546875,Хорошее,,,,
2018-10-23 20:59:59.998000,490.8494873046875,Хорошее,,,,
2018-10-23 21:59:59.998000,500.4779968261719,Хорошее,,,,
2018-10-23 22:59:59.998000,500.2792663574219,Хорошее,,,,
2018-10-23 23:59:59.998000,493.0189514160156,Хорошее,,,,
2018-10-24 00:59:59.998000,490.76727294921875,Хорошее,,,,
2018-10-24 01:59:59.998000,496.0018615722656,Хорошее,,,,
2018-10-24 02:59:59.998000,499.60760498046875,Хорошее,,,,
2018-10-24 03:59:59.998000,496.8773498535156,Хорошее,,,,
2018-10-24 04:59:59.998000,493.00689697265625,Хорошее,,,,
2018-10-24 05:59:59.998000,490.84930419921875,Хорошее,,,,
2018-10-24 06:59:59.998000,497.2367858886719,Хорошее,,,,
2018-10-24 07:59:59.998000,496.83819580078125,Хорошее,,,,
2018-10-24 08:59:59.998000,485.9747619628906,Хорошее,,,,
2018-10-24 09:59:59.998000,485.4842224121094,Хорошее,,,,
2018-10-24 10:59:59.998000,0,Хорошее,,,,
2018-10-24 11:59:59.998000,0,Хорошее,,,,
2018-10-24 12:59:59.998000,0,Хорошее,,,,
2018-10-24 13:59:59.998000,0,Хорошее,,,,
2018-10-24 14:59:59.998000,0,Хорошее,,,,
2018-10-24 15:59:59.998000,0,Хорошее,,,,
2018-10-24 16:59:59.998000,0,Хорошее,,,,
2018-10-24 17:59:59.998000,0,Хорошее,,,,
2018-10-24 18:59:59.998000,0,Хорошее,,,,
2018-10-24 19:59:59.998000,0,Хорошее,,,,
2018-10-24 20:59:59.998000,0,Хорошее,,,,
2018-10-24 21:59:59.998000,0,Хорошее,,,,
2018-10-24 22:59:59.998000,0,Хорошее,,,,
2018-10-24 23:59:59.998000,0,Хорошее,,,,
2018-10-25 00:59:59.998000,0,Хорошее,,,,
2018-10-25 01:59:59.998000,0,Хорошее,,,,
2018-10-25 02:59:59.998000,0,Хорошее,,,,
2018-10-25 03:59:59.998000,0,Хорошее,,,,
2018-10-25 04:59:59.998000,0,Хорошее,,,,
2018-10-25 05:59:59.998000,0,Хорошее,,,,
2018-10-25 06:59:59.998000,0,Хорошее,,,,
2018-10-25 07:59:59.998000,0,Хорошее,,,,
2018-10-25 08:59:59.998000,0,Хорошее,,,,
2018-10-25 09:59:59.998000,0,Хорошее,,,,
2018-10-25 10:59:59.998000,0,Хорошее,,,,
2018-10-25 11:59:59.998000,0,Хорошее,,,,
2018-10-25 12:59:59.998000,0,Хорошее,,,,
2018-10-25 13:59:59.998000,0,Хорошее,,,,
2018-10-25 14:59:59.998000,0,Хорошее,,,,
2018-10-25 15:59:59.998000,0,Хорошее,,,,
2018-10-25 16:59:59.998000,0,Хорошее,,,,
2018-10-25 17:59:59.998000,0,Хорошее,,,,
2018-10-25 18:59:59.998000,0,Хорошее,,,,
2018-10-25 19:59:59.998000,0,Хорошее,,,,
2018-10-25 20:59:59.998000,0,Хорошее,,,,
2018-10-25 21:59:59.998000,0,Хорошее,,,,
2018-10-25 22:59:59.998000,0,Хорошее,,,,
2018-10-25 23:59:59.998000,0,Хорошее,,,,
2018-10-26 00:59:59.998000,0,Хорошее,,,,
2018-10-26 01:59:59.998000,0,Хорошее,,,,
2018-10-26 02:59:59.998000,0,Хорошее,,,,
2018-10-26 03:59:59.998000,0,Хорошее,,,,
2018-10-26 04:59:59.998000,0,Хорошее,,,,
2018-10-26 05:59:59.998000,0,Хорошее,,,,
2018-10-26 06:59:59.998000,0,Хорошее,,,,
2018-10-26 07:59:59.998000,0,Хорошее,,,,
2018-10-26 08:59:59.998000,0,Хорошее,,,,
2018-10-26 09:59:59.998000,0,Хорошее,,,,
2018-10-26 10:59:59.998000,0,Хорошее,,,,
2018-10-26 11:59:59.998000,0,Хорошее,,,,
2018-10-26 12:59:59.998000,0,Хорошее,,,,
2018-10-26 13:59:59.998000,0,Хорошее,,,,
2018-10-26 14:59:59.998000,492.32879638671875,Хорошее,,,,
2018-10-26 15:59:59.998000,411.30413818359375,Хорошее,,,,
2018-10-26 16:59:59.998000,492.5126037597656,Хорошее,,,,
2018-10-26 17:59:59.998000,479.1484375,Хорошее,,,,
2018-10-26 18:59:59.998000,492.55615234375,Хорошее,,,,
2018-10-26 19:59:59.998000,502.22088623046875,Хорошее,,,,
2018-10-26 20:59:59.998000,484.22723388671875,Хорошее,,,,
2018-10-26 21:59:59.998000,491.86785888671875,Хорошее,,,,
2018-10-26 22:59:59.998000,484.2967834472656,Хорошее,,,,
2018-10-26 23:59:59.998000,478.7170715332031,Хорошее,,,,
2018-10-27 00:59:59.998000,484.6097412109375,Хорошее,,,,
2018-10-27 01:59:59.998000,479.2197570800781,Хорошее,,,,
2018-10-27 02:59:59.998000,500.1239013671875,Хорошее,,,,
2018-10-27 03:59:59.998000,486.3725280761719,Хорошее,,,,
2018-10-27 04:59:59.998000,493.5743103027344,Хорошее,,,,
2018-10-27 05:59:59.998000,491.1853942871094,Хорошее,,,,
2018-10-27 06:59:59.998000,491.63336181640625,Хорошее,,,,
2018-10-27 07:59:59.998000,500.5541076660156,Хорошее,,,,
2018-10-27 08:59:59.998000,502.5145263671875,Хорошее,,,,
2018-10-27 09:59:59.998000,491.2733154296875,Хорошее,,,,
2018-10-27 10:59:59.998000,510.8059997558594,Хорошее,,,,
2018-10-27 11:59:59.998000,490.9025573730469,Хорошее,,,,
2018-10-27 12:59:59.998000,486.46246337890625,Хорошее,,,,
2018-10-27 13:59:59.998000,486.5606384277344,Хорошее,,,,
2018-10-27 14:59:59.998000,486.59161376953125,Хорошее,,,,
2018-10-27 15:59:59.998000,494.975830078125,Хорошее,,,,
2018-10-27 16:59:59.998000,0,Хорошее,,,,
2018-10-27 17:59:59.998000,0,Хорошее,,,,
2018-10-27 18:59:59.998000,0,Хорошее,,,,
2018-10-27 19:59:59.998000,0,Хорошее,,,,
2018-10-27 20:59:59.998000,0,Хорошее,,,,
2018-10-27 21:59:59.998000,0,Хорошее,,,,
2018-10-27 22:59:59.998000,0,Хорошее,,,,
2018-10-27 23:59:59.998000,0,Хорошее,,,,
2018-10-28 00:59:59.998000,0,Хорошее,,,,
2018-10-28 01:59:59.998000,0,Хорошее,,,,
2018-10-28 02:59:59.998000,0,Хорошее,,,,
2018-10-28 03:59:59.998000,0,Хорошее,,,,
2018-10-28 04:59:59.998000,0,Хорошее,,,,
2018-10-28 05:59:59.998000,0,Хорошее,,,,
2018-10-28 06:59:59.998000,0,Хорошее,,,,
2018-10-28 07:59:59.998000,0,Хорошее,,,,
2018-10-28 08:59:59.998000,0,Хорошее,,,,
2018-10-28 09:59:59.998000,0,Хорошее,,,,
2018-10-28 10:59:59.998000,0,Хорошее,,,,
2018-10-28 11:59:59.998000,0,Хорошее,,,,
2018-10-28 12:59:59.998000,0,Хорошее,,,,
2018-10-28 13:59:59.998000,0,Хорошее,,,,
2018-10-28 14:59:59.998000,0,Хорошее,,,,
2018-10-28 15:59:59.998000,0,Хорошее,,,,
2018-10-28 16:59:59.998000,0,Хорошее,,,,
2018-10-28 17:59:59.998000,0,Хорошее,,,,
2018-10-28 18:59:59.998000,0,Хорошее,,,,
2018-10-28 19:59:59.998000,0,Хорошее,,,,
2018-10-28 20:59:59.998000,0,Хорошее,,,,
2018-10-28 21:59:59.998000,0,Хорошее,,,,
2018-10-28 22:59:59.998000,0,Хорошее,,,,
2018-10-28 23:59:59.998000,0,Хорошее,,,,
2018-10-29 00:59:59.998000,0,Хорошее,,,,
2018-10-29 01:59:59.998000,0,Хорошее,,,,
2018-10-29 02:59:59.998000,0,Хорошее,,,,
2018-10-29 03:59:59.998000,0,Хорошее,,,,
2018-10-29 04:59:59.998000,0,Хорошее,,,,
2018-10-29 05:59:59.998000,0,Хорошее,,,,
2018-10-29 06:59:59.998000,0,Хорошее,,,,
2018-10-29 07:59:59.998000,0,Хорошее,,,,
2018-10-29 08:59:59.998000,0,Хорошее,,,,
2018-10-29 09:59:59.998000,0,Хорошее,,,,
2018-10-29 10:59:59.998000,0,Хорошее,,,,
2018-10-29 11:59:59.998000,482.8364562988281,Хорошее,,,,
2018-10-29 12:59:59.998000,482.8565673828125,Хорошее,,,,
2018-10-29 13:59:59.998000,491.7135925292969,Хорошее,,,,
2018-10-29 14:59:59.998000,499.3245544433594,Хорошее,,,,
2018-10-29 15:59:59.998000,482.7432556152344,Хорошее,,,,
2018-10-29 16:59:59.998000,495.3712463378906,Хорошее,,,,
2018-10-29 17:59:59.998000,496.2708740234375,Хорошее,,,,
2018-10-29 18:59:59.998000,482.4400634765625,Хорошее,,,,
2018-10-29 19:59:59.998000,483.6446533203125,Хорошее,,,,
2018-10-29 20:59:59.998000,488.8752746582031,Хорошее,,,,
2018-10-29 21:59:59.998000,486.3891906738281,Хорошее,,,,
2018-10-29 22:59:59.998000,486.39874267578125,Хорошее,,,,
2018-10-29 23:59:59.998000,495.3533935546875,Хорошее,,,,
2018-10-30 00:59:59.998000,491.5189514160156,Хорошее,,,,
2018-10-30 01:59:59.998000,489.6525573730469,Хорошее,,,,
2018-10-30 02:59:59.998000,485.208740234375,Хорошее,,,,
2018-10-30 03:59:59.998000,492.17803955078125,Хорошее,,,,
2018-10-30 04:59:59.998000,496.2817687988281,Хорошее,,,,
2018-10-30 05:59:59.998000,484.1779479980469,Хорошее,,,,
2018-10-30 06:59:59.998000,485.360595703125,Хорошее,,,,
2018-10-30 07:59:59.998000,496.44281005859375,Хорошее,,,,
2018-10-30 08:59:59.998000,496.576171875,Хорошее,,,,
2018-10-30 09:59:59.998000,484.6777648925781,Хорошее,,,,
2018-10-30 10:59:59.998000,499.708984375,Хорошее,,,,
2018-10-30 11:59:59.998000,490.1773376464844,Хорошее,,,,
2018-10-30 12:59:59.998000,496.7093200683594,Хорошее,,,,
2018-10-30 13:59:59.998000,492.4520263671875,Хорошее,,,,
2018-10-30 14:59:59.998000,496.68914794921875,Хорошее,,,,
2018-10-30 15:59:59.998000,490.69097900390625,Хорошее,,,,
2018-10-30 16:59:59.998000,492.6148376464844,Хорошее,,,,
2018-10-30 17:59:59.998000,492.8197326660156,Хорошее,,,,
2018-10-30 18:59:59.998000,483.2951965332031,Хорошее,,,,
2018-10-30 19:59:59.998000,488.8602600097656,Хорошее,,,,
2018-10-30 20:59:59.998000,477.70843505859375,Хорошее,,,,
2018-10-30 21:59:59.998000,490.98138427734375,Хорошее,,,,
2018-10-30 22:59:59.998000,482.7110900878906,Хорошее,,,,
2018-10-30 23:59:59.998000,483.589111328125,Хорошее,,,,
2018-10-31 00:59:59.998000,482.767333984375,Хорошее,,,,
2018-10-31 01:59:59.998000,478.2799987792969,Хорошее,,,,
2018-10-31 02:59:59.998000,499.23638916015625,Хорошее,,,,
2018-10-31 03:59:59.998000,494.49835205078125,Хорошее,,,,
2018-10-31 04:59:59.998000,483.08929443359375,Хорошее,,,,
2018-10-31 05:59:59.998000,482.85882568359375,Хорошее,,,,
2018-10-31 06:59:59.998000,489.8995361328125,Хорошее,,,,
2018-10-31 07:59:59.998000,485.3602294921875,Хорошее,,,,
2018-10-31 08:59:59.998000,495.74163818359375,Хорошее,,,,
2018-10-31 09:59:59.998000,496.95751953125,Хорошее,,,,
2018-10-31 10:59:59.998000,485.6547546386719,Хорошее,,,,
2018-10-31 11:59:59.998000,484.53424072265625,Хорошее,,,,
2018-10-31 12:59:59.998000,502.1298828125,Хорошее,,,,
2018-10-31 13:59:59.998000,486.1213684082031,Хорошее,,,,
2018-10-31 14:59:59.998000,0,Хорошее,,,,
2018-10-31 15:59:59.998000,0,Хорошее,,,,
2018-10-31 16:59:59.998000,0,Хорошее,,,,
2018-10-31 17:59:59.998000,0,Хорошее,,,,
2018-10-31 18:59:59.998000,0,Хорошее,,,,
2018-10-31 19:59:59.998000,0,Хорошее,,,,
2018-10-31 20:59:59.998000,0,Хорошее,,,,
2018-10-31 21:59:59.998000,0,Хорошее,,,,
2018-10-31 22:59:59.998000,0,Хорошее,,,,
2018-10-31 23:59:59.998000,0,Хорошее,,,,
2018-11-01 00:59:59.998000,487.77044677734375,Хорошее,,,,
2018-11-01 01:59:59.998000,695.2296142578125,Хорошее,,,,
2018-11-01 02:59:59.998000,678.87890625,Хорошее,,,,
2018-11-01 03:59:59.998000,678.8053588867188,Хорошее,,,,
2018-11-01 04:59:59.998000,678.8031005859375,Хорошее,,,,
2018-11-01 05:59:59.998000,798.781005859375,Хорошее,,,,
2018-11-01 06:59:59.998000,683.5673828125,Хорошее,,,,
2018-11-01 07:59:59.998000,688.041748046875,Хорошее,,,,
2018-11-01 08:59:59.998000,683.650390625,Хорошее,,,,
2018-11-01 09:59:59.998000,683.7156372070312,Хорошее,,,,
2018-11-01 10:59:59.998000,679.402587890625,Хорошее,,,,
2018-11-01 11:59:59.998000,684.5820922851562,Хорошее,,,,
2018-11-01 12:59:59.998000,684.858642578125,Хорошее,,,,
2018-11-01 13:59:59.998000,695.5271606445312,Хорошее,,,,
2018-11-01 14:59:59.998000,690.62548828125,Хорошее,,,,
2018-11-01 15:59:59.998000,692.5296020507812,Хорошее,,,,
2018-11-01 16:59:59.998000,686.2059326171875,Хорошее,,,,
2018-11-01 17:59:59.998000,694.4796752929688,Хорошее,,,,
2018-11-01 18:59:59.998000,690.3662719726562,Хорошее,,,,
2018-11-01 19:59:59.998000,696.7418212890625,Хорошее,,,,
2018-11-01 20:59:59.998000,685.8692016601562,Хорошее,,,,
2018-11-01 21:59:59.998000,693.2260131835938,Хорошее,,,,
2018-11-01 22:59:59.998000,694.8204956054688,Хорошее,,,,
2018-11-01 23:59:59.998000,693.2620849609375,Хорошее,,,,
2018-11-02 00:59:59.998000,697.466064453125,Хорошее,,,,
2018-11-02 01:59:59.998000,702.9141845703125,Хорошее,,,,
2018-11-02 02:59:59.998000,707.0428466796875,Хорошее,,,,
2018-11-02 03:59:59.998000,695.4299926757812,Хорошее,,,,
2018-11-02 04:59:59.998000,689.7457885742188,Хорошее,,,,
2018-11-02 05:59:59.998000,704.980712890625,Хорошее,,,,
2018-11-02 06:59:59.998000,704.3536376953125,Хорошее,,,,
2018-11-02 07:59:59.998000,695.666015625,Хорошее,,,,
2018-11-02 08:59:59.998000,695.9426879882812,Хорошее,,,,
2018-11-02 09:59:59.998000,695.783203125,Хорошее,,,,
2018-11-02 10:59:59.998000,703.8518676757812,Хорошее,,,,
2018-11-02 11:59:59.998000,703.8281860351562,Хорошее,,,,
2018-11-02 12:59:59.998000,703.92333984375,Хорошее,,,,
2018-11-02 13:59:59.998000,695.9879150390625,Хорошее,,,,
2018-11-02 14:59:59.998000,696.0531616210938,Хорошее,,,,
2018-11-02 15:59:59.998000,696.1800537109375,Хорошее,,,,
2018-11-02 16:59:59.998000,696.2938842773438,Хорошее,,,,
2018-11-02 17:59:59.998000,707.7426147460938,Хорошее,,,,
2018-11-02 18:59:59.998000,705.2193603515625,Хорошее,,,,
2018-11-02 19:59:59.998000,705.6724243164062,Хорошее,,,,
2018-11-02 20:59:59.998000,699.4432373046875,Хорошее,,,,
2018-11-02 21:59:59.998000,695.801513671875,Хорошее,,,,
2018-11-02 22:59:59.998000,696.2265014648438,Хорошее,,,,
2018-11-02 23:59:59.998000,696.8286743164062,Хорошее,,,,
2018-11-03 00:59:59.998000,696.0913696289062,Хорошее,,,,
2018-11-03 01:59:59.998000,704.9929809570312,Хорошее,,,,
2018-11-03 02:59:59.998000,705.2108764648438,Хорошее,,,,
2018-11-03 03:59:59.998000,696.625,Хорошее,,,,
2018-11-03 04:59:59.998000,703.6771850585938,Хорошее,,,,
2018-11-03 05:59:59.998000,696.1257934570312,Хорошее,,,,
2018-11-03 06:59:59.998000,705.2837524414062,Хорошее,,,,
2018-11-03 07:59:59.998000,695.5493774414062,Хорошее,,,,
2018-11-03 08:59:59.998000,703.8992309570312,Хорошее,,,,
2018-11-03 09:59:59.998000,703.7271728515625,Хорошее,,,,
2018-11-03 10:59:59.998000,693.3470458984375,Хорошее,,,,
2018-11-03 11:59:59.998000,712.5111083984375,Хорошее,,,,
2018-11-03 12:59:59.998000,696.3147583007812,Хорошее,,,,
2018-11-03 13:59:59.998000,704.7438354492188,Хорошее,,,,
2018-11-03 14:59:59.998000,696.50537109375,Хорошее,,,,
2018-11-03 15:59:59.998000,704.1392211914062,Хорошее,,,,
2018-11-03 16:59:59.998000,0,Хорошее,,,,
2018-11-03 17:59:59.998000,0,Хорошее,,,,
2018-11-03 18:59:59.998000,0,Хорошее,,,,
2018-11-03 19:59:59.998000,0,Хорошее,,,,
2018-11-03 20:59:59.998000,0,Хорошее,,,,
2018-11-03 21:59:59.998000,0,Хорошее,,,,
2018-11-03 22:59:59.998000,0,Хорошее,,,,
2018-11-03 23:59:59.998000,0,Хорошее,,,,
2018-11-04 00:59:59.998000,0,Хорошее,,,,
2018-11-04 01:59:59.998000,0,Хорошее,,,,
2018-11-04 02:59:59.998000,0,Хорошее,,,,
2018-11-04 03:59:59.998000,0,Хорошее,,,,
2018-11-04 04:59:59.998000,0,Хорошее,,,,
2018-11-04 05:59:59.998000,0,Хорошее,,,,
2018-11-04 06:59:59.998000,0,Хорошее,,,,
2018-11-04 07:59:59.998000,0,Хорошее,,,,
2018-11-04 08:59:59.998000,0,Хорошее,,,,
2018-11-04 09:59:59.998000,0,Хорошее,,,,
2018-11-04 10:59:59.998000,0,Хорошее,,,,
2018-11-04 11:59:59.998000,0,Хорошее,,,,
2018-11-04 12:59:59.998000,0,Хорошее,,,,
2018-11-04 13:59:59.998000,0,Хорошее,,,,
2018-11-04 14:59:59.998000,0,Хорошее,,,,
2018-11-04 15:59:59.998000,0,Хорошее,,,,
2018-11-04 16:59:59.998000,0,Хорошее,,,,
2018-11-04 17:59:59.998000,0,Хорошее,,,,
2018-11-04 18:59:59.998000,0,Хорошее,,,,
2018-11-04 19:59:59.998000,0,Хорошее,,,,
2018-11-04 20:59:59.998000,0,Хорошее,,,,
2018-11-04 21:59:59.998000,0,Хорошее,,,,
2018-11-04 22:59:59.998000,0,Хорошее,,,,
2018-11-04 23:59:59.998000,0,Хорошее,,,,
2018-11-05 00:59:59.998000,0,Хорошее,,,,
2018-11-05 01:59:59.998000,0,Хорошее,,,,
2018-11-05 02:59:59.998000,0,Хорошее,,,,
2018-11-05 03:59:59.998000,0,Хорошее,,,,
2018-11-05 04:59:59.998000,0,Хорошее,,,,
2018-11-05 05:59:59.998000,0,Хорошее,,,,
2018-11-05 06:59:59.998000,0,Хорошее,,,,
2018-11-05 07:59:59.998000,0,Хорошее,,,,
2018-11-05 08:59:59.998000,0,Хорошее,,,,
2018-11-05 09:59:59.998000,0,Хорошее,,,,
2018-11-05 10:59:59.998000,0,Хорошее,,,,
2018-11-05 11:59:59.998000,0,Хорошее,,,,
2018-11-05 12:59:59.998000,720.0628051757812,Хорошее,,,,
2018-11-05 13:59:59.998000,703.8164672851562,Хорошее,,,,
2018-11-05 14:59:59.998000,621.8057861328125,Хорошее,,,,
2018-11-05 15:59:59.998000,719.9469604492188,Хорошее,,,,
2018-11-05 16:59:59.998000,719.9801635742188,Хорошее,,,,
2018-11-05 17:59:59.998000,720.0059204101562,Хорошее,,,,
2018-11-05 18:59:59.998000,711.1050415039062,Хорошее,,,,
2018-11-05 19:59:59.998000,720.0015258789062,Хорошее,,,,
2018-11-05 20:59:59.998000,715.5482788085938,Хорошее,,,,
2018-11-05 21:59:59.998000,719.957763671875,Хорошее,,,,
2018-11-05 22:59:59.998000,706.6460571289062,Хорошее,,,,
2018-11-05 23:59:59.998000,719.9552612304688,Хорошее,,,,
2018-11-06 00:59:59.998000,720.0342407226562,Хорошее,,,,
2018-11-06 01:59:59.998000,720.035888671875,Хорошее,,,,
2018-11-06 02:59:59.998000,706.7702026367188,Хорошее,,,,
2018-11-06 03:59:59.998000,706.7576293945312,Хорошее,,,,
2018-11-06 04:59:59.998000,719.994384765625,Хорошее,,,,
2018-11-06 05:59:59.998000,706.634765625,Хорошее,,,,
2018-11-06 06:59:59.998000,706.7626342773438,Хорошее,,,,
2018-11-06 07:59:59.998000,719.9818725585938,Хорошее,,,,
2018-11-06 08:59:59.998000,719.8717041015625,Хорошее,,,,
2018-11-06 09:59:59.998000,720.0515747070312,Хорошее,,,,
2018-11-06 10:59:59.998000,719.8876342773438,Хорошее,,,,
2018-11-06 11:59:59.998000,493.07696533203125,Хорошее,,,,
2018-11-06 12:59:59.998000,0,Хорошее,,,,
2018-11-06 13:59:59.998000,0,Хорошее,,,,
2018-11-06 14:59:59.998000,0,Хорошее,,,,
2018-11-06 15:59:59.998000,0,Хорошее,,,,
2018-11-06 16:59:59.998000,0,Хорошее,,,,
2018-11-06 17:59:59.998000,0,Хорошее,,,,
2018-11-06 18:59:59.998000,0,Хорошее,,,,
2018-11-06 19:59:59.998000,0,Хорошее,,,,
2018-11-06 20:59:59.998000,0,Хорошее,,,,
2018-11-06 21:59:59.998000,0,Хорошее,,,,
2018-11-06 22:59:59.998000,0,Хорошее,,,,
2018-11-06 23:59:59.998000,0,Хорошее,,,,
2018-11-07 00:59:59.998000,0,Хорошее,,,,
2018-11-07 01:59:59.998000,0,Хорошее,,,,
2018-11-07 02:59:59.998000,0,Хорошее,,,,
2018-11-07 03:59:59.998000,0,Хорошее,,,,
2018-11-07 04:59:59.998000,0,Хорошее,,,,
2018-11-07 05:59:59.998000,0,Хорошее,,,,
2018-11-07 06:59:59.998000,0,Хорошее,,,,
2018-11-07 07:59:59.998000,0,Хорошее,,,,
2018-11-07 08:59:59.998000,0,Хорошее,,,,
2018-11-07 09:59:59.998000,0,Хорошее,,,,
2018-11-07 10:59:59.998000,0,Хорошее,,,,
2018-11-07 11:59:59.998000,0,Хорошее,,,,
2018-11-07 12:59:59.998000,0,Хорошее,,,,
2018-11-07 13:59:59.998000,0,Хорошее,,,,
2018-11-07 14:59:59.998000,0,Хорошее,,,,
2018-11-07 15:59:59.998000,0,Хорошее,,,,
2018-11-07 16:59:59.998000,0,Хорошее,,,,
2018-11-07 17:59:59.998000,0,Хорошее,,,,
2018-11-07 18:59:59.998000,0,Хорошее,,,,
2018-11-07 19:59:59.998000,0,Хорошее,,,,
2018-11-07 20:59:59.998000,0,Хорошее,,,,
2018-11-07 21:59:59.998000,0,Хорошее,,,,
2018-11-07 22:59:59.998000,0,Хорошее,,,,
2018-11-07 23:59:59.998000,0,Хорошее,,,,
2018-11-08 00:59:59.998000,0,Хорошее,,,,
2018-11-08 01:59:59.998000,0,Хорошее,,,,
2018-11-08 02:59:59.998000,0,Хорошее,,,,
2018-11-08 03:59:59.998000,0,Хорошее,,,,
2018-11-08 04:59:59.998000,0,Хорошее,,,,
2018-11-08 05:59:59.998000,0,Хорошее,,,,
2018-11-08 06:59:59.998000,0,Хорошее,,,,
2018-11-08 07:59:59.998000,0,Хорошее,,,,
2018-11-08 08:59:59.998000,0,Хорошее,,,,
2018-11-08 09:59:59.998000,0,Хорошее,,,,
2018-11-08 10:59:59.998000,0,Хорошее,,,,
2018-11-08 11:59:59.998000,0,Хорошее,,,,
2018-11-08 12:59:59.998000,0,Хорошее,,,,
2018-11-08 13:59:59.998000,0,Хорошее,,,,
2018-11-08 14:59:59.998000,0,Хорошее,,,,
2018-11-08 15:59:59.998000,0,Хорошее,,,,
2018-11-08 16:59:59.998000,0,Хорошее,,,,
2018-11-08 17:59:59.998000,0,Хорошее,,,,
2018-11-08 18:59:59.998000,0,Хорошее,,,,
2018-11-08 19:59:59.998000,0,Хорошее,,,,
2018-11-08 20:59:59.998000,0,Хорошее,,,,
2018-11-08 21:59:59.998000,0,Хорошее,,,,
2018-11-08 22:59:59.998000,0,Хорошее,,,,
2018-11-08 23:59:59.998000,0,Хорошее,,,,
2018-11-09 00:59:59.998000,505.0438537597656,Хорошее,,,,
2018-11-09 01:59:59.998000,493.3529052734375,Хорошее,,,,
2018-11-09 02:59:59.998000,493.0890197753906,Хорошее,,,,
2018-11-09 03:59:59.998000,495.3038635253906,Хорошее,,,,
2018-11-09 04:59:59.998000,427.4930114746094,Хорошее,,,,
2018-11-09 05:59:59.998000,492.47906494140625,Хорошее,,,,
2018-11-09 06:59:59.998000,492.47705078125,Хорошее,,,,
2018-11-09 07:59:59.998000,498.0828857421875,Хорошее,,,,
2018-11-09 08:59:59.998000,480.8908996582031,Хорошее,,,,
2018-11-09 09:59:59.998000,492.40057373046875,Хорошее,,,,
2018-11-09 10:59:59.998000,492.2751770019531,Хорошее,,,,
2018-11-09 11:59:59.998000,497.0748291015625,Хорошее,,,,
2018-11-09 12:59:59.998000,485.2300720214844,Хорошее,,,,
2018-11-09 13:59:59.998000,0,Хорошее,,,,
2018-11-09 14:59:59.998000,0,Хорошее,,,,
2018-11-09 15:59:59.998000,0,Хорошее,,,,
2018-11-09 16:59:59.998000,0,Хорошее,,,,
2018-11-09 17:59:59.998000,0,Хорошее,,,,
